"Botanical.Name","ht.max","dbh","cw"
"Pinus ponderosa var. brachyptera",26.3,101.222564865202,NA
"Pinus ponderosa var. brachyptera",26.64,114.909892818673,NA
"Pinus ponderosa var. brachyptera",26.85,102.814114627234,NA
"Pinus ponderosa var. brachyptera",27.01,99.3127051507643,NA
"Pinus ponderosa var. brachyptera",27.49,90.400026483388,NA
"Pinus ponderosa var. brachyptera",27.58,78.9408681967614,NA
"Pinus ponderosa var. brachyptera",27.71,102.814114627234,NA
"Pinus ponderosa var. brachyptera",27.86,107.588763913328,NA
"Pinus ponderosa var. brachyptera",28.07,99.9493250555769,NA
"Pinus ponderosa var. brachyptera",28.9,90.7183364357943,NA
"Pinus ponderosa var. brachyptera",29.26,105.042284294078,NA
"Pinus ponderosa var. brachyptera",29.57,103.450734532046,NA
"Pinus ponderosa var. brachyptera",32.49,91.0366463882006,NA
"Pinus ponderosa var. brachyptera",32.92,126.687361057706,NA
"Pinus ponderosa var. brachyptera",33.1,91.9915762454195,NA
"Pinus ponderosa var. brachyptera",33.59,121.594401819205,NA
"Pinus ponderosa var. brachyptera",37.95,129.552150629362,NA
"Quercus gambelii var. gambelii",6.86,30.5577554310044,NA
"Quercus gambelii var. gambelii",10.73,35.9690246219114,NA
"Quercus gambelii var. gambelii",11,60.4788909571962,NA
"Juniperus monosperma",4.94,NA,NA
"Juniperus monosperma",6.34,16.2338075727211,NA
"Pinus ponderosa var. brachyptera",19.39,75.4394587202921,NA
"Pinus ponderosa var. brachyptera",21.67,74.4845288630732,NA
"Pinus ponderosa var. brachyptera",22.04,84.3521373876684,NA
"Pinus ponderosa var. brachyptera",22.28,70.983119386604,NA
"Pinus ponderosa var. brachyptera",23.32,65.571850195697,NA
"Pinus ponderosa var. brachyptera",25.57,81.1690378636055,NA
"Pinus ponderosa var. brachyptera",26.76,98.6760852459517,NA
"Pinus ponderosa var. brachyptera",27.04,85.3070672448873,NA
"Pinus ponderosa var. brachyptera",27.28,74.4845288630732,NA
"Pinus ponderosa var. brachyptera",27.52,91.0366463882006,NA
"Pinus ponderosa var. brachyptera",27.86,93.583126007451,NA
"Pinus ponderosa var. brachyptera",29.41,116.501442580704,NA
"Pinus ponderosa var. brachyptera",30.42,93.583126007451,NA
"Picea engelmannii",30.11,56.3408615759144,NA
"Picea engelmannii",32.28,51.8845222422262,NA
"Picea engelmannii",34.69,75.1211487678858,NA
"Pinus ponderosa var. brachyptera",25.33,81.805657768418,NA
"Pinus ponderosa var. brachyptera",26.37,81.805657768418,NA
"Pinus ponderosa var. brachyptera",27.01,64.6169203384781,NA
"Pinus ponderosa var. brachyptera",29.57,84.6704473400747,NA
"Pinus ponderosa var. brachyptera",30.39,95.4929857218888,NA
"Populus tremuloides",17.47,35.6507146695051,NA
"Populus tremuloides",19.42,33.1042350502548,NA
"Abies concolor",13.75,28.9662056689729,NA
"Abies concolor",18.26,28.9662056689729,NA
"Pinus edulis",7.71,19.7352170491903,NA
"Pinus edulis",7.77,22.2816966684407,NA
"Pinus edulis",8.29,32.4676151454422,NA
"Pinus edulis",8.84,50.9295923850073,NA
"Pinus edulis",9.39,39.4704340983807,NA
"Juniperus osteosperma",7.32,40.4253639555996,NA
"Juniperus osteosperma",7.32,42.0169137176311,NA
"Juniperus osteosperma",7.32,32.4676151454422,NA
"Juniperus osteosperma",9.66,25.78310614491,NA
"Picea engelmannii",31.49,54.1126919090703,NA
"Picea engelmannii",38.4,61.1155108620088,NA
"Pinus ponderosa var. brachyptera",29.81,62.0704407192277,NA
"Pinus ponderosa var. brachyptera",32.58,66.5267800529158,NA
"Populus tremuloides",23.5,47.1098729561318,NA
"Populus tremuloides",26.33,64.9352302908844,NA
"Abies concolor",12.98,25.78310614491,NA
"Abies concolor",13.2,25.1464862400974,NA
"Abies concolor",20.76,34.0591649074737,NA
"Picea engelmannii",28.9,61.4338208144151,NA
"Pinus ponderosa var. brachyptera",2.44,94.8563658170762,NA
"Pinus ponderosa var. brachyptera",27.89,94.8563658170762,NA
"Pinus ponderosa var. brachyptera",27.98,87.5352369117314,NA
"Pinus ponderosa var. brachyptera",28.04,69.0732596721662,NA
"Pinus ponderosa var. brachyptera",29.32,59.5239610999773,NA
"Pinus ponderosa var. brachyptera",30.05,87.5352369117314,NA
"Pinus ponderosa var. brachyptera",30.18,85.6253771972936,NA
"Pinus ponderosa var. brachyptera",30.94,88.171856816544,NA
"Pinus ponderosa var. brachyptera",31.85,90.400026483388,NA
"Pinus ponderosa var. brachyptera",32.71,93.583126007451,NA
"Pinus ponderosa var. brachyptera",34.66,98.3577752935454,NA
"Populus tremuloides",21.88,46.1549430989129,NA
"Populus tremuloides",22.34,37.8788843363492,NA
"Populus tremuloides",23.1,37.5605743839429,NA
"Populus tremuloides",23.32,43.2901535272562,NA
"Populus tremuloides",24.17,45.5183231941003,NA
"Pseudotsuga menziesii var. glauca",26.85,106.315524103703,NA
"Pseudotsuga menziesii var. glauca",28.86,75.4394587202921,NA
"Pseudotsuga menziesii var. glauca",29.9,81.1690378636055,NA
"Pseudotsuga menziesii var. glauca",30.21,68.4366397673536,NA
"Pinus ponderosa var. brachyptera",19.66,77.6676283871362,NA
"Pinus ponderosa var. brachyptera",21.88,75.1211487678858,NA
"Pinus ponderosa var. brachyptera",23.35,86.5803070545125,NA
"Pinus ponderosa var. brachyptera",23.65,81.805657768418,NA
"Quercus gambelii var. gambelii",12.28,47.1098729561318,NA
"Quercus gambelii var. gambelii",13.59,46.1549430989129,NA
"Pinus ponderosa var. brachyptera",25.42,79.8957980539803,NA
"Pinus ponderosa var. brachyptera",29.14,105.042284294078,NA
"Pinus ponderosa var. brachyptera",30.05,101.859184770015,NA
"Pinus ponderosa var. brachyptera",30.21,103.450734532046,NA
"Pinus ponderosa var. brachyptera",NA,86.5803070545125,NA
"Pinus ponderosa var. brachyptera",NA,81.4873478160117,NA
"Pinus ponderosa var. brachyptera",NA,96.4479155791077,NA
"Pinus ponderosa var. brachyptera",NA,95.1746757694825,NA
"Pinus ponderosa var. brachyptera",21.88,79.577488101574,NA
"Pinus ponderosa var. brachyptera",22.28,77.3493184347299,NA
"Pinus ponderosa var. brachyptera",23.56,77.3493184347299,NA
"Pinus ponderosa var. brachyptera",24.23,73.5295990058544,NA
"Pinus ponderosa var. brachyptera",24.54,86.5803070545125,NA
"Pinus ponderosa var. brachyptera",24.78,76.7126985299173,NA
"Pinus ponderosa var. brachyptera",25.09,87.2169269593251,NA
"Pinus ponderosa var. brachyptera",25.27,84.6704473400747,NA
"Pinus ponderosa var. brachyptera",25.76,78.9408681967614,NA
"Pinus ponderosa var. brachyptera",27.31,92.6281961502321,NA
"Pinus ponderosa var. brachyptera",28.1,87.5352369117314,NA
"Quercus gambelii var. gambelii",10.91,74.1662189106669,NA
"Quercus gambelii var. gambelii",17.25,86.2619971021062,NA
"Pinus ponderosa var. brachyptera",23.59,105.67890419889,NA
"Pinus ponderosa var. brachyptera",25.45,93.583126007451,NA
"Pinus ponderosa var. brachyptera",27.16,101.222564865202,NA
"Pinus ponderosa var. brachyptera",28.53,94.8563658170762,NA
"Pinus ponderosa var. brachyptera",30.05,110.135243532578,NA
"Pinus ponderosa var. brachyptera",24.29,125.732431200487,NA
"Pinus ponderosa var. brachyptera",25.82,96.4479155791077,NA
"Pinus ponderosa var. brachyptera",26.79,80.5324179587929,NA
"Pinus ponderosa var. brachyptera",27.1,107.270453960922,NA
"Pinus ponderosa var. brachyptera",30.57,127.323980962518,NA
"Pinus ponderosa var. brachyptera",31.55,113.000033104235,NA
"Populus tremuloides",22.46,77.3493184347299,NA
"Populus tremuloides",23.2,75.1211487678858,NA
"Pinus strobiformis var. reflexa",24.99,83.3972075304495,NA
"Pinus strobiformis var. reflexa",26.49,84.988757292481,NA
"Quercus gambelii var. gambelii",15.7,53.4760720042577,NA
"Pinus ponderosa var. brachyptera",26.64,77.0310084823236,NA
"Pinus ponderosa var. brachyptera",30.69,64.6169203384781,NA
"Pinus ponderosa var. brachyptera",30.91,63.9803004336655,NA
"Pinus ponderosa var. brachyptera",31.12,68.7549497197599,NA
"Pinus ponderosa var. brachyptera",31.7,62.388750671634,NA
"Juniperus deppeana",6.16,50.9295923850073,NA
"Alnus oblongifolia",19.84,44.5633933368814,NA
"Alnus oblongifolia",20.63,43.6084634796625,NA
"Alnus oblongifolia",23.96,65.571850195697,NA
"Alnus oblongifolia",24.44,NA,NA
"Alnus oblongifolia",24.87,88.8084767213566,NA
"Alnus oblongifolia",25.91,92.6281961502321,NA
"Alnus oblongifolia",26.3,68.7549497197599,NA
"Alnus oblongifolia",26.67,NA,NA
"Acer negundo var. arizonicum",8.14,20.3718369540029,NA
"Hesperocyparis arizonica",13.23,58.5690312427584,NA
"Hesperocyparis arizonica",16.52,NA,NA
"Hesperocyparis arizonica",21.76,NA,NA
"Platanus wrightii",25.33,81.805657768418,NA
"Platanus wrightii",25.48,NA,NA
"Platanus wrightii",27.74,76.394388577511,NA
"Platanus wrightii",27.83,90.400026483388,NA
"Platanus wrightii",29.84,114.909892818673,NA
"Platanus wrightii",36.55,NA,NA
"Juglans major",11.03,20.3718369540029,NA
"Juglans major",18.75,55.7042416711018,NA
"Juglans major",20.48,40.4253639555996,NA
"Juglans major",20.79,70.3464994817914,NA
"Acer grandidentatum var. grandidentatum",8.72,33.1042350502548,NA
"Acer grandidentatum var. grandidentatum",16.95,25.78310614491,NA
"Populus fremontii ssp. fremontii",23.13,86.5803070545125,NA
"Populus fremontii ssp. fremontii",30.88,95.4929857218888,NA
"Quercus gambelii var. gambelii",18.11,37.8788843363492,NA
"Quercus gambelii var. gambelii",18.23,41.3802938128185,NA
"Quercus gambelii var. gambelii",22.68,62.388750671634,NA
"Quercus gambelii var. gambelii",23.53,76.0760786251047,NA
"Quercus gambelii var. gambelii",25.36,55.7042416711018,NA
"Quercus gambelii var. gambelii",25.88,54.1126919090703,NA
"Quercus gambelii var. gambelii",28.13,71.3014293390103,NA
"Populus nigra",26.12,71.9380492438229,NA
"Populus nigra",30.14,70.3464994817914,NA
"Populus nigra",33.99,62.388750671634,NA
"Catalpa speciosa",15.85,52.2028321946325,NA
"Malus pumila",7.1,55.7042416711018,NA
"Pinus ponderosa var. brachyptera",32.22,86.2619971021062,NA
"Pinus ponderosa var. brachyptera",33.59,79.2591781491677,NA
"Pinus ponderosa var. brachyptera",34.14,NA,NA
"Pinus ponderosa var. brachyptera",35.3,NA,NA
"Pinus ponderosa var. brachyptera",36.67,95.8112956742951,NA
"Pinus ponderosa var. brachyptera",37.31,102.814114627234,NA
"Pinus ponderosa var. brachyptera",37.92,94.2197459122636,NA
"Pinus ponderosa var. brachyptera",38.5,103.450734532046,NA
"Pinus ponderosa var. brachyptera",38.83,NA,NA
"Pinus ponderosa var. brachyptera",38.92,99.3127051507643,NA
"Pinus ponderosa var. brachyptera",39.72,102.814114627234,NA
"Pinus ponderosa var. brachyptera",42.7,NA,NA
"Pinus ponderosa var. brachyptera",44.35,92.3098861978258,NA
"Pinus ponderosa var. brachyptera",44.71,121.276091866799,NA
"Pinus ponderosa var. brachyptera",45.84,121.594401819205,NA
"Pinus ponderosa var. brachyptera",45.87,NA,NA
"Pseudotsuga menziesii var. glauca",27.31,112.363413199422,NA
"Pseudotsuga menziesii var. glauca",29.29,58.2507212903521,NA
"Pseudotsuga menziesii var. glauca",41.64,NA,NA
"Pseudotsuga menziesii var. glauca",43.65,NA,NA
"Juniperus scopulorum",NA,42.9718435748499,NA
"Juniperus scopulorum",17.13,32.1493051930359,NA
"Fraxinus velutina",10.36,20.3718369540029,NA
"Fraxinus velutina",22.89,NA,NA
"Fraxinus velutina",22.98,79.2591781491677,NA
"Fraxinus velutina",26.18,55.7042416711018,NA
"Abies lasiocarpa var. arizonica",20.18,59.8422710523836,NA
"Abies lasiocarpa var. arizonica",21.24,42.3352236700374,NA
"Abies lasiocarpa var. arizonica",24.54,54.1126919090703,NA
"Abies lasiocarpa var. arizonica",25.82,49.0197326705696,NA
"Abies lasiocarpa var. arizonica",26.3,NA,NA
"Abies lasiocarpa var. arizonica",26.58,49.3380426229759,NA
"Abies lasiocarpa var. arizonica",27.43,56.6591715283207,NA
"Abies lasiocarpa var. arizonica",32.19,76.7126985299173,NA
"Abies lasiocarpa var. arizonica",33.47,79.577488101574,NA
"Picea engelmannii",20.45,61.1155108620088,NA
"Picea engelmannii",21.98,53.4760720042577,NA
"Populus tremuloides",20.94,52.5211421470388,NA
"Populus tremuloides",21.24,49.3380426229759,NA
"Populus tremuloides",21.37,48.383112765757,NA
"Populus tremuloides",21.92,50.2929724801947,NA
"Populus tremuloides",21.98,50.9295923850073,NA
"Populus tremuloides",25.42,38.1971942887555,NA
"Populus tremuloides",26.33,66.8450900053221,NA
"Populus tremuloides",27.01,58.8873411951647,NA
"Populus tremuloides",27.13,45.200013241694,NA
"Populus tremuloides",27.52,52.8394520994451,NA
"Pseudotsuga menziesii var. glauca",23.9,58.2507212903521,NA
"Pseudotsuga menziesii var. glauca",28.65,87.5352369117314,NA
"Pseudotsuga menziesii var. glauca",29.87,66.2084701005095,NA
"Pseudotsuga menziesii var. glauca",31.06,95.8112956742951,NA
"Pseudotsuga menziesii var. glauca",32.77,126.687361057706,NA
"Pseudotsuga menziesii var. glauca",36.42,88.4901667689503,NA
"Juniperus deppeana",7.25,38.1971942887555,NA
"Juglans major",8.44,16.2338075727211,NA
"Mahonia fremontii",3.54,7.9577488101574,NA
"Quercus gambelii var. gambelii",9.3,18.4619772395652,NA
"Quercus gambelii var. gambelii",11,29.9211355261918,NA
"Juniperus monosperma",5.43,10.8225383818141,NA
"Pinus ponderosa var. brachyptera",17.77,63.9803004336655,NA
"Pinus ponderosa var. brachyptera",19.17,63.0253705764466,NA
"Pinus ponderosa var. brachyptera",20.7,87.2169269593251,NA
"Pinus ponderosa var. brachyptera",21.43,80.8507279111992,NA
"Juniperus scopulorum",6.34,38.5155042411618,NA
"Juniperus scopulorum",12.25,57.2957914331333,NA
"Pinus edulis",9.72,31.8309952406296,NA
"Pinus edulis",14.36,43.2901535272562,NA
"Juniperus osteosperma",8.66,56.0225516235081,NA
"Alnus oblongifolia",21.7,52.5211421470388,NA
"Platanus wrightii",26.97,53.1577620518514,NA
"Juglans major",20.45,37.8788843363492,NA
"Acer grandidentatum var. grandidentatum",6.16,13.6873279534707,NA
"Pinus ponderosa var. brachyptera",34.63,90.400026483388,NA
"Pinus ponderosa var. brachyptera",39.38,NA,NA
"Pinus ponderosa var. brachyptera",40.54,98.6760852459517,NA
"Pinus ponderosa var. brachyptera",40.72,97.7211553887328,NA
"Pinus ponderosa var. brachyptera",45.54,118.092992342736,NA
"Pseudotsuga menziesii var. glauca",NA,121.276091866799,NA
"Pseudotsuga menziesii var. glauca",37.73,68.7549497197599,NA
"Abies concolor",25.27,42.9718435748499,NA
"Abies concolor",30.08,67.1633999577284,NA
"Quercus gambelii var. gambelii",8.87,28.011275811754,NA
"Quercus gambelii var. gambelii",10.73,29.2845156213792,NA
"Quercus gambelii var. gambelii",12.13,29.9211355261918,NA
"Pinus ponderosa var. brachyptera",23.01,87.2169269593251,NA
"Pinus ponderosa var. brachyptera",25.76,95.4929857218888,NA
"Pinus ponderosa var. brachyptera",26.3,77.6676283871362,NA
"Pinus ponderosa var. brachyptera",26.55,77.6676283871362,NA
"Pinus ponderosa var. brachyptera",27.74,94.5380558646699,NA
"Pinus ponderosa var. brachyptera",27.83,73.5295990058544,NA
"Pinus ponderosa var. brachyptera",29.11,86.5803070545125,NA
"Pinus ponderosa var. brachyptera",29.29,86.5803070545125,NA
"Pinus ponderosa var. brachyptera",29.47,96.1296056267014,NA
"Pinus ponderosa var. brachyptera",32.61,109.180313675359,NA
"Fouquieria splendens",3.96,NA,NA
"Fouquieria splendens",5.21,NA,NA
"Fouquieria splendens",6.04,NA,NA
"Fouquieria splendens",6.71,NA,NA
"Fouquieria splendens",7.04,NA,NA
"Prosopis glandulosa var. torreyana",5.09,38.8338141935681,16.46
"Prosopis glandulosa var. torreyana",6.8,28.9662056689729,17.68
"Prosopis glandulosa var. torreyana",6.98,21.9633867160344,NA
"Prosopis glandulosa var. torreyana",7.07,44.5633933368814,NA
"Prosopis glandulosa var. torreyana",7.68,24.1915563828785,NA
"Prosopis glandulosa var. torreyana",8.29,38.8338141935681,NA
"Juniperus deppeana",13.08,51.5662122898199,NA
"Hesperocyparis arizonica",14.72,66.2084701005095,NA
"Hesperocyparis arizonica",16.64,64.6169203384781,NA
"Hesperocyparis arizonica",19.05,NA,NA
"Hesperocyparis arizonica",19.45,101.222564865202,NA
"Quercus arizonica",16.76,74.4845288630732,NA
"Anacardium occidentale",7.74,21.9633867160344,NA
"Celtis laevigata var. reticulata",8.9,NA,NA
"Juniperus monosperma",5.97,NA,NA
"Juniperus arizonica",8.44,NA,NA
"Pinus monophylla",13.99,NA,NA
"Quercus turbinella",4.33,16.8704274775337,NA
"Sapindus saponaria var. drummondii",NA,14.6422578106896,NA
"Sapindus saponaria var. drummondii",4.24,11.7774682390329,NA
"Sapindus saponaria var. drummondii",4.85,17.5070473823463,NA
"Alnus oblongifolia",20.39,52.2028321946325,NA
"Alnus oblongifolia",32.28,95.4929857218888,NA
"Pinus arizonica var. arizonica",14.97,52.2028321946325,NA
"Pinus arizonica var. arizonica",17.95,72.8929791010418,NA
"Pinus arizonica var. arizonica",24.81,76.7126985299173,NA
"Pinus ponderosa var. brachyptera",19.08,49.6563525753822,NA
"Pinus ponderosa var. brachyptera",20.88,69.3915696245725,NA
"Pinus ponderosa var. brachyptera",22.01,70.0281895293851,NA
"Pseudotsuga menziesii var. glauca",2.03,71.3014293390103,NA
"Pseudotsuga menziesii var. glauca",21.49,56.977481480727,NA
"Pseudotsuga menziesii var. glauca",21.55,57.9324113379459,NA
"Pseudotsuga menziesii var. glauca",26.82,103.450734532046,NA
"Pseudotsuga menziesii var. glauca",44.2,NA,NA
"Quercus hypoleucoides",11.09,52.5211421470388,NA
"Acer negundo var. arizonicum",10.24,26.1014160973163,NA
"Acer negundo var. arizonicum",10.94,17.8253573347526,NA
"Populus fremontii ssp. fremontii",17.04,39.4704340983807,NA
"Populus fremontii ssp. fremontii",17.65,104.405664389265,NA
"Populus fremontii ssp. fremontii",23.1,94.8563658170762,NA
"Populus fremontii ssp. fremontii",24.75,99.9493250555769,NA
"Salix gooddingii",12.8,25.78310614491,NA
"Carnegiea gigantea",8.63,51.5662122898199,NA
"Parkinsonia microphylla",5.09,20.3718369540029,NA
"Yucca brevifolia var. jaegeriana",6.89,31.5126852882233,NA
"Yucca brevifolia var. jaegeriana",7.01,46.1549430989129,NA
"Yucca brevifolia var. jaegeriana",7.04,40.4253639555996,NA
"Yucca brevifolia var. jaegeriana",8.14,54.1126919090703,NA
"Yucca brevifolia var. jaegeriana",8.78,41.3802938128185,NA
"Yucca brevifolia var. jaegeriana",5.06,22.600006620847,NA
"Yucca brevifolia var. jaegeriana",5.21,18.4619772395652,NA
"Yucca brevifolia var. jaegeriana",5.61,25.1464862400974,NA
"Yucca brevifolia var. jaegeriana",7.16,37.8788843363492,NA
"Yucca brevifolia var. brevifolia",6.04,34.6957848122863,NA
"Fourquieria columnaris",2.87,NA,NA
"Fourquieria columnaris",7.62,NA,NA
"Acacia greggii",7.1,20.3718369540029,NA
"Olneya tesota",8.23,31.5126852882233,NA
"Quercus oblongifolia",4.66,25.1464862400974,NA
"Carnegiea gigantea",9.94,53.4760720042577,NA
"Chilopsis linearis",9.81,53.4760720042577,NA
"Celtis laevigata var. reticulata",5.97,42.0169137176311,NA
"Carnegiea gigantea",11.52,NA,NA
"Fraxinus velutina",5.97,103.13242457964,NA
"Prosopis velutina",8.63,44.5633933368814,NA
"Cylindropuntia fulgida",2.77,15.2788777155022,NA
"Carnegiea gigantea",7.19,NA,NA
"Carnegiea gigantea",9.48,NA,NA
"Carnegiea gigantea",10.12,65.571850195697,NA
"Carnegiea gigantea",11.43,NA,NA
"Olneya tesota",6.37,28.9662056689729,NA
"Fouquieria splendens",5.7,NA,NA
"Fouquieria splendens",6.07,NA,NA
"Carnegiea gigantea",8.23,53.1577620518514,NA
"Carnegiea gigantea",9.02,44.5633933368814,NA
"Carnegiea gigantea",9.02,39.1521241459744,NA
"Carnegiea gigantea",10.06,52.8394520994451,NA
"Carnegiea gigantea",12.89,55.7042416711018,NA
"Parkinsonia microphylla",5.55,19.0985971443778,NA
"Parkinsonia microphylla",6.13,16.2338075727211,NA
"Juniperus deppeana",9.45,43.6084634796625,NA
"Juniperus deppeana",11.98,66.5267800529158,NA
"Juniperus deppeana",13.23,61.4338208144151,NA
"Hesperocyparis arizonica",17.1,59.5239610999773,NA
"Hesperocyparis arizonica",17.83,NA,NA
"Hesperocyparis arizonica",23.71,90.400026483388,NA
"Pinus arizonica var. arizonica",28.04,116.501442580704,NA
"Quercus arizonica",8.17,48.0648028133507,NA
"Quercus chrysolepis var. chrysolepis",10.85,82.4422776732306,18.9
"Quercus emoryi",10.79,59.8422710523836,NA
"Quercus emoryi",12.19,56.6591715283207,NA
"Populus fremontii ssp. fremontii",15.61,114.909892818673,NA
"Populus tremuloides",14.87,NA,NA
"Pseudotsuga menziesii var. glauca",24.44,NA,NA
"Pseudotsuga menziesii var. glauca",30.69,51.8845222422262,NA
"Fraxinus velutina",19.51,52.5211421470388,NA
"Abies concolor",27.07,NA,NA
"Vitis arizonica",NA,9.54929857218888,NA
"Carnegiea gigantea",5.88,45.5183231941003,NA
"Sabal uresma",10.15,NA,NA
"Parkinsonia microphylla",8.23,24.1915563828785,NA
"Pinus brutia var. eldarica",21.09,59.8422710523836,NA
"Pinus halepensis",16.7,NA,NA
"Hesperocyparis arizonica",24.87,56.0225516235081,NA
"Washingtonia filifera",14.11,87.5352369117314,NA
"Washingtonia filifera",19.17,51.8845222422262,NA
